,Benchmark,Board,Calibration,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE,NO2 MAE Improvement,NO2 CvMAE Improvement,NO2 MSE Improvement,NO2 rMSE Improvement,NO2 crMSE Improvement,NO2 R^2 Improvement,NO2 MBE Improvement,O3 MAE Improvement,O3 CvMAE Improvement,O3 MSE Improvement,O3 rMSE Improvement,O3 crMSE Improvement,O3 R^2 Improvement,O3 MBE Improvement
6,Level 1,,Split-NN,"(2, 'shafter', 11)",0.3548124034234363,4.8097412047402175,-0.3558461541740504,46.47251171219349,0.455383511601112,6.807781160471826,6.817075011483553,0.2697959233897964,8.498638285399942,-2.6606296545453403,121.55824333067007,0.7768652357814044,10.699499664976036,11.025345497111195,0.7908720744404283,0.05834227031927047,7.272026506771731,0.5130679808227834,0.4427686999250948,-0.08522168038149097,-0.6144718751390345,2.5731226187144856,0.08168579125244835,85.59849675338431,3.198542685738305,3.1287819191714075,-0.15712632781781533,5.170459779920583
7,Level 1,,Split-NN,"(2, 'shafter', 12)",0.4453115164276653,5.9774072986702,1.817358949598045,63.452773352308895,0.2568380591933413,7.75564179168375,7.9657249106599775,0.3983041512097403,12.548271232196331,-0.8904200796182768,243.28537078036968,0.5377484253164335,15.572171424619178,15.597607854423373,0.43721343179987127,0.03257201100561746,10.830117819486844,0.643635832811059,0.626771322078401,-0.12684286206383377,-0.04162391408908306,0.9335072595182421,0.02963115872858496,44.346347386015196,1.2743482241447737,0.9654550972241225,-0.08425976804481194,1.898264516547597
8,Level 1,,Split-NN,"(2, 'shafter', 13)",0.4424264421591669,5.9716678236959275,-1.9763970544012397,61.0685014199951,0.2987925227202637,7.5605790904656365,7.814633799481271,0.35645763354699683,11.296002632087125,5.895822846669392,229.99866494082303,0.5730506316688821,13.972756989893474,15.165706872441618,0.09472887051894752,0.007018233162124576,-1.046970020663295,-0.06728607622173577,0.061458105822297604,0.01202163455637778,0.8396047210092934,1.0684190313558144,0.033715123124338275,31.98816465509745,0.8973153611875446,1.6075019452950574,-0.059380025953974847,-1.9873435078264174
9,Level 1,,Split-NN,"(3, 'donovan', 11)",0.3747651010554863,4.508724878184255,-0.8664486956820362,51.64092562748619,0.5942852291735726,7.133736240224026,7.186162093042864,0.2312440091578276,6.887193069607823,1.9042400899587748,85.92073963446558,0.5871376059705516,9.071637633775001,9.269344077898154,0.5807821447635355,0.04827459759779862,15.570398258024362,0.9671106117590664,0.9862937356555843,-0.12232818223475495,0.8559720285019965,1.4536142382621922,0.048806470332302065,26.19559966186125,1.3004472150254607,1.1293975324353056,-0.12587389302564533,0.5381429302167997
10,Level 1,,Split-NN,"(3, 'donovan', 12)",0.3520039913957066,4.230417905833493,1.8614795507423392,53.8436652665041,0.5712960827803014,7.0977855102185545,7.337824286973904,0.23254845348991024,6.935928643181239,0.9493459245557504,88.05916942106697,0.5771762611575411,9.335840170567977,9.383984730436584,0.9916347662749319,0.08251179989905788,13.360464523592931,0.7705514394809505,1.0041000783272223,-0.10637618090799389,-1.5455423414400133,3.780380258713109,0.1267489370196724,97.82311515046237,4.248307691018976,3.6079882423212872,-0.4697061710332192,3.3135689376035
11,Level 1,,Split-NN,"(3, 'donovan', 13)",0.4119630175844385,4.906941961241597,-0.23613937964255555,65.94564066485935,0.5088504515184069,8.11725808654087,8.120692129668463,0.286875045290542,8.535315606729116,4.991250548599441,125.54196036100387,0.4009548857008337,10.031419558392985,11.20455087725536,0.9115537228252739,0.07652962380879869,18.518646799384925,1.0245752230453018,1.0272831509975102,-0.13792306697317014,0.12883946493767703,2.1774030729024094,0.07318330498080061,50.70409824945676,2.070888248136482,1.7432672074322326,-0.24194334901207115,1.005561648602879
15,Level 1,,Split-NN,"(3, 'shafter', 17)",0.35420860026845713,4.8484637888627,-0.5632516756372099,45.27854109102272,0.43076791438397743,6.7053179364333495,6.728933131709863,0.3462898714693445,7.824031242516894,-1.3194358239277764,112.61653180718935,0.7041198485070725,10.529749326242053,10.61209365804832,0.3518889716641542,0.025707544808188376,5.964996214784961,0.4230848056382204,-0.06708300485090035,-0.07499065018918943,1.581083996663621,3.8041100937282417,0.16836906123966627,87.27441194644473,3.5130638474620106,2.3192321607065747,-0.22929818396806406,-2.0557543077858655
16,Level 1,,Split-NN,"(3, 'shafter', 19)",0.3342795920847534,4.6870926640135355,-0.7890485507123021,41.07625061302474,0.4949007575387561,6.360318624879957,6.409075644195872,0.347208384995303,7.888579783816461,-1.6310711137864322,108.21842134689086,0.7342595788409145,10.27414367691584,10.402808339428873,-0.0005679679649031044,-4.050700791186079e-05,0.406956851564928,0.0289318945060435,-0.010005638539576367,-0.005004195718259663,0.7713863166697491,2.112960033812719,0.09299993927992006,32.1150903515894,1.4433042083852676,0.06747231908354046,-0.07886159795509373,-3.4018439318062716
17,Level 1,,Split-NN,"(3, 'shafter', 21)",0.3044501086648829,4.167361623230608,-0.04773838438207041,32.506293158610625,0.5913378698946101,5.7012291833004545,5.701429045301768,0.3065839730905285,6.9269210033121125,-0.3155294989511214,86.85966385206963,0.7717914937819595,9.314510462955207,9.319853209791967,0.680457185204526,0.04971137201592796,10.174989423386243,0.8285078298889692,0.5696950253190058,-0.1279177798364064,0.14558435449058055,3.9609286520485645,0.17530981552879188,89.79816457719402,3.9692843509525844,2.8659724023510424,-0.23592890060205918,-3.2063930425079645
18,Level 1,,Split-NN,"(4, 'donovan', 17)",1.189191976198302,9.541353165754797,-7.9961121333272835,137.1467796906119,-1.025590676804876,8.556224078506876,11.710968349825384,0.43785095580044736,15.88041887645833,8.929558914307265,370.958970049027,-1.16427137147998,17.065226249046162,19.260295170350503,-1.284295271017955,-0.16006887124203395,133.11813505687323,3.6313396122825363,5.438001627901315,-1.9660895712836965,2.440298683034886,-2.4523077653472196,-0.0676144191993509,-117.04204751639543,-3.411153595657039,-5.742966871189406,0.682853827919718,2.1224130155172958
19,Level 1,,Split-NN,"(4, 'donovan', 19)",0.6765120048010003,5.590125513355634,-4.229710280546668,48.116393101646565,0.2439783287201389,5.497812649305772,6.936598092843968,0.33871327800756995,12.058985008830913,10.349734876588077,228.58463594457282,-0.3001172781539023,11.021235116093788,15.119015706869705,0.09972828781395471,0.012069028461561548,2.637418161043499,0.1523667532292654,0.9012254202188119,-0.04144004064817833,1.1864026782074872,0.3723828274263994,0.010459504515426099,-11.573536542584463,-0.47236369832923586,-1.8609298339200109,0.06582662376314843,1.0300738953417472
20,Level 1,,Split-NN,"(4, 'donovan', 21)",0.9574108295816026,7.6816822116137935,-5.754974467015406,97.03482080129923,-0.4331567156293801,7.994691326308763,9.850625401531582,0.3935123636275866,14.272302217650832,12.591122301001295,315.97189232662595,-0.8434624202900172,12.547331636981195,17.77559822696907,-1.4426079426079461,-0.17980026106848324,-20.485886682585786,-1.270555096649776,-0.12317953762209832,0.3025664996577929,2.3563586775417216,-1.412962451568962,-0.0389578489549004,-85.70444705914053,-2.779325856209926,-3.076153309041942,0.5000220945030791,-0.9954644062644515
24,Level 1,,Split-NN,"(4, 'shafter', 15)",0.5712023303220145,7.1305930680751946,3.4199202663596937,72.18314214834953,-0.025503575729665773,7.777357355580733,8.496066274950397,0.5134154760657508,10.093940395690694,6.597210055144481,198.13177977692231,0.2956931537150461,12.434170634377745,14.07592909107325,0.5971366298665313,0.04783414664728147,25.140338237429674,0.9932552024784975,0.3215769220163551,-0.35716797565492076,-6.947748440644645,3.0702191338468623,0.15616280227918877,62.90162548135089,1.8032107715340384,1.517658611227807,-0.22359888715907925,-8.531066136406176
25,Level 1,,Split-NN,"(4, 'shafter', 18)",0.3230013871219113,4.002075366458639,0.2841281591833557,29.62928649952925,0.5835338858258954,5.4358585052773325,5.4432790209146225,0.24331133534173355,4.879378499604133,3.3075887682389022,49.010462447995614,0.8265248468812281,6.170115006438728,7.000747277826535,2.8661286035319815,0.23132085976426975,45.14220727300383,3.0150125460004586,1.8691482096456236,-0.6345140862075298,-4.4989895221092695,8.431700170813707,0.42044867556969545,242.4573832721253,9.179228552243032,6.943812857469389,-0.8581908757245125,-7.413521351337787
26,Level 1,,Split-NN,"(4, 'shafter', 20)",0.36047999797013336,4.47435091269567,-1.618846034012318,38.96810980638651,0.4530271533544613,6.028884418958287,6.242444217322771,0.3880324021890595,7.740385117901976,5.231060374898694,116.66258694268902,0.5821783525381946,9.449793347227141,10.801045641172388,2.7406204816352995,0.22080048814535053,51.30218139421791,2.7002436588372136,1.693120671395846,-0.7200990845012,-2.4265854478551265,4.240475813736204,0.21257883055755017,119.05557173832386,3.416923092590638,2.9154221926835113,-0.4263920115850902,-10.548447463268847
3,Level 1,,Split-NN,"(2, 'elcajon', 17)",0.633469204095729,7.1250810553569055,0.8177346927731413,94.30073767215612,-0.40861869363220094,9.676365431591352,9.710856690949367,0.3587970794488854,13.885935543722413,2.5501535395992443,312.2775491350723,0.2632003641989026,17.486402320593907,17.67137654895827,1.4481785230799504,0.12875313126638288,515.6368551913988,10.696116444025858,9.85613251127331,-7.702333314437979,-4.728672764028502,-3.338500997928719,-0.08626314042884475,-136.22228647055445,-4.522804553055105,-4.407241200730848,0.321408091415768,-1.7080112527124685
4,Level 1,,Split-NN,"(2, 'elcajon', 19)",0.4160960544254494,4.6800906468647865,-0.8898452711007472,47.343279178470404,0.29682172566163145,6.822862635661732,6.880645258874375,0.2639445428622311,10.177650350090904,-2.8884650065530084,161.58315239057742,0.62000782324758,12.379011363252392,12.711536193182061,-0.35873367728090955,-0.03189418303385083,-12.591518298589826,-1.0896954737024194,-1.225482364202092,0.18701877567722075,-0.4855735756990287,-0.7651280511545355,-0.01984263231161698,-27.69483932437845,-1.1406128862357914,-1.128472648787337,0.06512945269344061,4.678493593976038
5,Level 1,,Split-NN,"(2, 'elcajon', 21)",0.4882004067153899,5.551663520975549,1.2621734538482046,63.65549221468264,0.05891935296649431,7.877969940887635,7.978439209186383,0.3624039117361101,13.989318175130885,5.846741644449528,345.1775293319758,0.18802256636722547,17.634997631571373,18.57895393535319,-1.1347329540229198,-0.09978578268914962,-26.523338334089573,-1.8966346595673196,-1.8353487337436967,0.39212013814538127,-1.1601967473953885,-4.240386918137226,-0.10985044354337736,-189.76797656164382,-6.28492729005157,-5.425799793751468,0.44640018975862705,-4.436373386336881
6,Level 1,,Split-NN,"(2, 'shafter', 11)",0.35934613298590207,4.871199219390615,-1.0189419479646296,48.68708759575407,0.4294306526623263,6.902814257914328,6.977613316582833,0.26238137028270103,8.265078029509603,-0.06852795716079713,122.89709697189345,0.7744076090226422,11.085684499613807,11.085896308909506,0.7294140597900309,0.05380854075680469,5.057450623211146,0.35252967572350347,0.34773560248259283,-0.05926882144270523,0.048623918651544695,2.8066828746048245,0.08910034435954373,84.25964311216093,3.1379918739399937,2.742597084533637,-0.15466870105905306,2.5783580825360404
7,Level 1,,Split-NN,"(2, 'shafter', 12)",0.3851722325827981,5.1701589322347905,-0.4844052687383083,58.49582675077633,0.31489405678412064,7.632901039579872,7.6482564516872955,0.30918036009944244,9.740493556023628,2.0188224460129707,167.74604447743747,0.6812760547092801,12.793373300591805,12.951681144833572,1.2444617982352808,0.09271129485048468,15.787064421019409,0.9611042917837409,0.7495120741822792,-0.1848988596546131,2.2601403042472703,3.7412849356909454,0.1187549498388828,119.8856736889474,3.920274933734575,3.744253221251496,-0.22778739743765852,-1.0109780090836504
8,Level 1,,Split-NN,"(2, 'shafter', 13)",0.3619370297236824,4.885258901020701,-0.08676190568710264,48.740493198558674,0.4403465373731744,6.980900112626491,6.981439192498827,0.33575682107095145,10.640002001973198,1.7253733969246234,199.19188466996147,0.6302376391688781,14.00767544260747,14.113535512760842,1.181137793194174,0.08750764559760904,11.281038200773132,0.7659085307607088,0.6411370836614427,-0.12953238009653295,-1.0500304277048436,1.7244196614697422,0.05441593560038366,62.794944925959015,1.94948672086832,1.572583492581062,-0.11656703345397079,2.1831059419183516
12,Level 1,,Split-NN,"(3, 'elcajon', 15)",0.4665101214266506,7.446356537390286,2.4134218537279715,107.08989749986296,-0.03799386238177038,10.063065821130552,10.34842488013818,0.5863113867516038,13.175182728889885,-10.917969988221614,263.1967701136021,0.14411622774291974,11.999779223882351,16.223340288411695,0.9562716735771035,0.05990989181316708,5.576648468992943,0.22266210733320335,0.2865883260441624,-0.05405296875443166,-4.531033905103449,-0.28458862249527783,-0.01266453402145673,-18.77943176803643,-0.6905979573555854,1.064236267230596,0.06106842000961468,2.6449616898066033
13,Level 1,,Split-NN,"(3, 'elcajon', 18)",0.5086722126656956,8.119093958970081,-0.5831084166963895,121.06202063138487,-0.1745091039254134,10.98735661139992,11.002818758453893,0.5321746991023109,11.997095426367528,-8.759109110718077,236.5567157041396,0.23384213980662014,12.642575813800127,15.380400375287358,-1.7302502710268195,-0.10840251859091393,-47.462987721214645,-2.5023340392299627,-2.958717449782002,0.46047233382799546,1.244182335136106,0.7840666746963034,0.03478012234241201,27.269082331904713,-0.05727818037687271,-0.09569262250325039,-0.08831886977573392,0.39513275433509953
14,Level 1,,Split-NN,"(3, 'elcajon', 20)",0.4994750570850435,7.961047917847514,2.2108174822537605,133.7708634299375,-0.29937053105099753,11.35267145853663,11.565935475781345,0.5495633610399611,12.413018816709519,-8.36350733866083,245.6968342247981,0.2041281167140735,13.257019996571266,15.674719589989419,-1.2013671465709184,-0.075373610397241,-57.32603900686479,-2.9988186375343915,-3.2869651271165594,0.5568310156449956,-1.2310320301261006,-1.9643737812485238,-0.0869690019408097,-51.17622898415269,-2.7236925820932996,-2.1026218535704437,0.1657722691853007,2.8696885088735975
15,Level 1,,Split-NN,"(3, 'shafter', 17)",0.4225628047710029,5.7841070372082495,1.9350487373049805,69.21964928358541,0.1297854485175295,8.091676940408215,8.319834690880908,0.4332855644897933,9.78960135078573,-5.066202213218607,160.07207255346782,0.5794387527579377,11.593345835528488,12.651959237741316,-0.583754276681395,-0.04264665969435738,-17.976111977777734,-1.1678167535328248,-1.4534420088257658,0.2259918156772585,-0.9172164162785694,1.8385399854594056,0.08137336821921748,39.81887120016626,1.473198267769014,1.255635651420139,-0.10461708821892918,1.6910120815049647
16,Level 1,,Split-NN,"(3, 'shafter', 19)",0.38093002815401344,5.341200548104237,1.0354145334647382,57.356853041539345,0.29470429776625906,7.502317569006376,7.573430731282841,0.4375247395208604,9.940568731226099,-8.269788821913918,172.2489689896981,0.5770266005191943,10.191151150779096,13.124365469983607,-0.6546758520556049,-0.04669094307717192,-15.873645576949677,-1.1354231925809248,-1.1520045826659953,0.1951922640542374,-1.0530767675072912,0.06097108640308058,0.0026835847543626445,-31.915457291217848,-1.2782529221694663,0.15046484522028436,0.0783713803666265,3.2368737763212145
17,Level 1,,Split-NN,"(3, 'shafter', 21)",0.4401836204752365,6.025303571700772,0.5394384033841192,71.96881839543073,0.09522348539904146,8.466275634070628,8.483443781591928,0.4941237446401555,11.164171794369853,-4.889451803881533,233.5002864966036,0.3865190213765176,14.47734600974991,15.280716164388487,-1.177484763265638,-0.08602213979442563,-29.287535813433863,-1.9535069064011914,-2.195351425451168,0.36819660465916226,-0.44159243327560904,-0.2763221390091761,-0.012229956020835153,-56.84245806733995,-1.9915786036439354,-2.2968631444436607,0.14934357180338276,1.367529262422447
21,Level 1,,Split-NN,"(4, 'elcajon', 11)",0.2360911234202716,4.562901026320916,-2.053010441698517,36.42112469476304,0.6418284471464011,5.675057077986272,6.034991689701243,0.2366040545912711,4.2303649679858815,-0.7454267784951809,29.688542306909245,0.9003098183932076,5.397488416986324,5.44871932722812,1.0643286742147824,0.05506991077261719,20.616018290318188,1.2723443598828021,1.2800304373088958,-0.20274144048503834,2.8933079037166074,2.7952423034640184,0.15633773151244512,44.59402229412001,3.0905461666148097,2.8651996907619086,-0.14974080354371522,-1.3679758033964498
22,Level 1,,Split-NN,"(4, 'elcajon', 12)",0.3586743924076904,6.932051190754587,-5.096186562690826,74.18901341679884,0.2704125871216672,6.943910710014171,8.61330444236118,0.29628535874605644,5.297437545318751,-0.4128087478346911,53.198687416843214,0.8213658739117731,7.282051660127478,7.293743031999633,0.1396791684269365,0.007227202957525991,7.580583353672736,0.37317904610153363,1.2786598028788347,-0.07454874977299966,3.8329633432300376,2.409139077145462,0.13474300161819786,38.39781057068643,2.2192741058576635,1.9313350641620515,-0.1289347476047722,-1.6516038103456898
23,Level 1,,Split-NN,"(4, 'elcajon', 13)",0.5720152307085975,11.085722974662122,-7.077096763420207,239.2304776472415,-1.3045315154563633,13.753006070711029,15.467077217342696,0.487490384081044,8.62878992340003,-3.582637445851304,137.5148841641739,0.5316475492522288,11.166001659286973,11.726674045277031,-3.7622668863000532,-0.19413023091710752,-151.70422776165603,-6.1460581997324315,-5.241531034394223,1.4613822508861996,5.935892506954691,1.1134911470022697,0.06290757241069672,0.8347754147700641,-0.006585807858966675,-0.017646374200957382,-0.0028431039571308325,0.10908392573636094
24,Level 1,,Split-NN,"(4, 'shafter', 15)",0.5804690915014701,7.2462744991934525,3.527119065204162,77.28104129119431,-0.09792926466617956,8.052358187957223,8.790963615622255,0.7331802019981329,14.414597150401926,-6.726839271911002,266.6022799698111,0.052298368139997005,14.877900167327011,16.327960067620545,0.48145519874827336,0.0385673854678259,20.042439094584893,0.69835786180664,0.04657608963986526,-0.28474228671840696,-7.054947239489113,-1.2504376208643695,-0.06360192365319339,-5.568874711537887,-0.4488202050132557,-0.9260709217214593,0.01979589841596987,4.7929831906493074
25,Level 1,,Split-NN,"(4, 'shafter', 18)",0.6489559647187614,8.040741569128615,-5.344319180241358,101.1888276919865,-0.4222994491407743,8.522152330684838,10.059265763065737,0.3531542828153245,7.082174828361344,-1.1313062103462694,85.90419602604341,0.6959375036508693,9.19914899205627,9.268451652031391,-1.1725375991379945,-0.09463371783258034,-26.417333919453426,-1.6009741961506556,-1.2171456157618818,0.3713192487591399,1.1294578173154441,6.228903842056496,0.3106057280961045,205.56364969407753,6.911524178038174,3.9147788718518477,-0.7276035324941537,-2.9746263727526143
26,Level 1,,Split-NN,"(4, 'shafter', 20)",0.4446256845718965,5.518784256476362,2.887539776552216,59.57476745831303,0.16378340374161593,7.1579942411742765,7.7184692432057425,0.5989186090653684,11.947096846271661,-8.45792305877972,192.44826807872158,0.31075544845131986,10.995990433531864,13.872572511207915,1.6961871378546078,0.1366548015435874,30.695523742291385,1.2242186329542424,0.5640108491798568,-0.4308553348883546,-6.932971258419661,0.03376408536651887,0.0016926236812412343,43.2698906022913,0.34539622255511127,1.3692251063787886,-0.15496910749821546,3.140535970409566
0,Level 1,15.0,Random Forest,"(3, 'elcajon', 15)",0.4845785686159255,7.7347620695937325,-1.549682820185826,92.4023940021862,0.10436819828150344,9.486879210731372,9.612616397328367,0.6588995095058574,14.806332665330661,-10.459020950992894,299.56407782255417,0.025854181839631733,13.790321191663587,17.307919511673095,,,,,,,,,,,,,,
1,Level 1,15.0,Random Forest,"(4, 'shafter', 15)",0.8094054179059414,10.104196631916599,-7.710301309810212,148.51749744838278,-1.109983303008936,9.437624232841744,12.186775514810419,0.8526258275723574,16.762942849505478,-9.49302015503876,355.7046319420476,-0.26443727409162543,16.29684632921583,18.860133402021514,,,,,,,,,,,,,,
2,Level 1,18.0,Random Forest,"(3, 'elcajon', 18)",0.4730353135900113,7.550281028368794,-1.9147601063829789,93.28489617765958,0.09497661406954803,9.466709561017693,9.658410644493204,0.7940779579300881,17.90131897163121,-13.517346276595744,428.93974338758863,-0.3892463588172037,15.691433746671837,20.710860517795695,,,,,,,,,,,,,,
3,Level 1,18.0,Random Forest,"(4, 'shafter', 18)",0.6707442427830588,8.310704282588308,-5.660345212045431,105.16865691049286,-0.4782395072901409,8.551558278522531,10.255177078456171,0.9370330733209064,18.791311243096803,-13.505921016984471,467.7515682029802,-0.6556316929606154,16.892059249421223,21.62756500864071,,,,,,,,,,,,,,
4,Level 1,20.0,Random Forest,"(3, 'elcajon', 20)",0.5328912175315647,8.493662411347518,-1.4319312056737583,106.36520740354612,-0.03316830351238309,10.21346074676766,10.313350929913424,0.6721994489406629,15.183007092198586,-10.831123049645386,328.5909596496454,-0.06438614364815609,14.535395871220214,18.12707807810308,,,,,,,,,,,,,,
5,Level 1,20.0,Random Forest,"(4, 'shafter', 20)",0.8060473773691833,10.004823676531887,-7.215544601917465,147.66709192746978,-1.0727176665417617,9.777679071497976,12.151834920186735,0.8775261168045579,17.50469820758649,-11.532916006669446,400.4688338474364,-0.4342605654496825,16.354225210340722,20.011717413741287,,,,,,,,,,,,,,
6,Level 1,17.0,Random Forest,"(3, 'shafter', 17)",0.3929560966951617,5.378845697126867,-1.4597885757182831,46.900743211902,0.4103739380254519,6.691020888183236,6.848411729145818,0.4702865905836292,10.625598034532178,1.4261175185968744,182.6867756462158,0.5200225936055147,13.440720385059981,13.51616719511178,,,,,,,,,,,,,,
7,Level 1,17.0,Random Forest,"(4, 'donovan', 17)",1.0245,8.219964912280703,-5.854280701754385,89.04763857309942,-0.3151899511754086,7.401015878794316,9.436505633607148,0.4135472428248952,14.998947368421053,12.864631578947368,306.21076949707606,-0.7865134841564536,11.86220990520005,17.49887909258979,,,,,,,,,,,,,,
8,Level 1,19.0,Random Forest,"(3, 'shafter', 19)",0.3588061950135105,5.030991793313071,-1.076570212765957,43.90123931854104,0.4601629313296278,6.537754652441929,6.6258010322179945,0.4408947696185293,10.017135866261398,-2.456377507598784,139.0081856948328,0.6586524424275708,11.531452433886876,11.790173268227775,,,,,,,,,,,,,,
9,Level 1,19.0,Random Forest,"(4, 'donovan', 19)",0.7473772116065108,6.175695906432747,-3.535766081871345,60.78301730994153,0.04495587948544344,6.9484800873449775,7.7963464077695726,0.3767818659658344,13.414315789473687,11.953684210526314,263.20436748538015,-0.4970233867174157,10.968764801945293,16.223574436152475,,,,,,,,,,,,,,
10,Level 1,21.0,Random Forest,"(3, 'shafter', 21)",0.3781183671149499,5.175744489183104,-1.7159268409199482,45.332372232853345,0.4300911608403123,6.510604219998619,6.732931919517182,0.4590076543164383,10.370763120180168,0.3691932027571148,170.33179019013173,0.5524831472185296,13.045899224245513,13.051122181258275,,,,,,,,,,,,,,
11,Level 1,21.0,Random Forest,"(4, 'donovan', 21)",0.7035437317784256,5.644807017543858,-3.0127836257309943,47.16885054970761,0.30333920982593393,6.171870492341427,6.8679582518902675,0.4155414382457272,15.071274853801171,13.927228070175442,299.8298510409357,-0.7492855418410338,10.288934314216077,17.31559560168046,,,,,,,,,,,,,,
12,Level 1,11.0,Random Forest,"(3, 'donovan', 11)",0.4662434354037585,5.609282642846142,0.7197298629293091,81.19572526308949,0.36208918281537983,8.982077387080189,9.01086706499932,0.3076919457551744,9.164059402433393,1.3264697212382572,125.41667052180813,0.3973535718718873,11.120123587462787,11.198958457008764,,,,,,,,,,,,,,
13,Level 1,11.0,Random Forest,"(4, 'elcajon', 11)",0.3665553252300352,7.084364907350488,3.0639540177395266,84.9200945367735,0.16488130491247388,8.690930923321812,9.21520995619598,0.448302219122371,8.015424782646878,-2.8109205585316595,94.22506385420569,0.6836047512729742,9.291059652581602,9.706959557668185,,,,,,,,,,,,,,
14,Level 1,12.0,Random Forest,"(3, 'donovan', 12)",0.5271332312404289,6.335137994763593,0.4355415986446943,86.78798315234869,0.3089930233974062,9.305820042758116,9.316006824404363,0.3796052298246656,11.322005144001233,3.992942307099956,191.52861536083165,0.08035874316556957,13.250850051713774,13.839386379490662,,,,,,,,,,,,,,
15,Level 1,12.0,Random Forest,"(4, 'elcajon', 12)",0.4071166611382483,7.8682883287959955,1.906229419513481,99.8564327611065,0.017994807018981818,9.809318129273198,9.992819059760189,0.4770970657288525,8.530262580135242,-3.4217921840695524,111.54212523193115,0.6254563593514326,9.991669704357307,10.561350540150213,,,,,,,,,,,,,,
16,Level 1,13.0,Random Forest,"(3, 'donovan', 13)",0.5622937341563667,6.697549539406345,-0.07615185943363985,101.11141249314228,0.24694302623090825,10.055128710635536,10.05541707206331,0.3762113737418333,11.193315216649609,4.901089423404983,178.73316009843742,0.14714390302385538,12.4383472600754,13.369112165676427,,,,,,,,,,,,,,
17,Level 1,13.0,Random Forest,"(4, 'elcajon', 13)",0.4081075262838423,7.909172234195402,2.319152191091955,102.49633293352728,0.01264240331317501,9.854839727163537,10.124047260534065,0.5939222979828727,10.512680675287355,-4.72607004310345,161.66281280084772,0.4494037861409848,11.803689031337953,12.714669197460378,,,,,,,,,,,,,,
18,Level 1,11.0,Random Forest,"(2, 'shafter', 11)",0.3883482943643093,5.2643446936252865,-1.418637471304962,52.03852361080701,0.3901548045025467,7.072905438065495,7.213773188200957,0.3965099707992617,12.4901621048914,5.0361108952851845,269.72726720113013,0.5048831858607072,15.632173689270472,16.423375633563587,,,,,,,,,,,,,,
19,Level 1,11.0,Random Forest,"(4, 'elcajon', 11)",0.2157667431557424,4.17009449372091,-1.3833590937033455,29.15419143338895,0.7132927084102516,5.2192441072685245,5.399462142972108,0.33758135308506143,6.0357897602529205,-1.4158846052516023,54.34006534785282,0.8175332784260105,7.234316562914864,7.371571430017674,,,,,,,,,,,,,,
20,Level 1,12.0,Random Forest,"(2, 'shafter', 12)",0.4252339340039178,5.707906323977005,0.8726273249915456,67.35679533513698,0.2111139655024105,8.160595375756298,8.207118576890247,0.4619015533279196,14.551859316875209,4.277972945552925,345.7733331687521,0.3430173494273337,18.09619519804838,18.5949813973758,,,,,,,,,,,,,,
21,Level 1,12.0,Random Forest,"(4, 'elcajon', 12)",0.3246865295921845,6.275172389567051,-4.432675858435057,63.68276077983665,0.3737328676783533,6.6358228965128125,7.980147917165237,0.3849596549996561,6.882890664793185,-0.7070329322912091,71.65087074312814,0.7594058932625691,8.435103744221752,8.46468373556438,,,,,,,,,,,,,,
22,Level 1,13.0,Random Forest,"(2, 'shafter', 13)",0.4397845245927267,5.9360084403024445,-1.9258245120450148,60.20133279409179,0.30874962188606536,7.516151458219715,7.758951784493303,0.441954257824378,14.005357130297167,4.394995252329875,325.96644456550024,0.39490445459677614,17.511438013409926,18.05454082953926,,,,,,,,,,,,,,
23,Level 1,13.0,Random Forest,"(4, 'elcajon', 13)",0.3476624732991377,6.737739942528736,-4.6015607040229884,72.55616683764367,0.3010590675464977,7.168110345470077,8.517990774686464,0.5068736150006089,8.971881465517242,-2.2210369971264363,115.03650635704021,0.608205104449211,10.493021538834077,10.725507277375751,,,,,,,,,,,,,,
24,Level 1,15.0,Random Forest,"(2, 'donovan', 15)",0.5329698092847592,5.6757356982263305,0.7442653010242319,88.33483471896078,0.3397651298103934,9.369146379508226,9.398661325899598,0.1771963229397887,7.617892580564576,1.2860044966275304,108.55987237971522,0.6367801740278687,10.3395389072419,10.419206897826497,,,,,,,,,,,,,,
25,Level 1,15.0,Random Forest,"(4, 'shafter', 15)",0.4286675360326505,5.3512627639668535,0.6546449612403101,46.12946332317562,0.34464020023976305,6.760244322352433,6.791867440047372,0.4865307291175218,9.565376209569633,5.62530799251537,166.3621785744988,0.4086258072035592,11.606812161995276,12.898146323193064,,,,,,,,,,,,,,
26,Level 1,18.0,Random Forest,"(2, 'donovan', 18)",0.6235989135148706,6.542263409961685,-0.3325114942528735,102.53339872988506,0.2449101844364684,10.120416732332457,10.125877677015712,0.20952073525105308,8.909247126436783,2.180625478927204,145.92086556704982,0.4828364397052942,11.88131886987734,12.079770923616465,,,,,,,,,,,,,,
27,Level 1,18.0,Random Forest,"(4, 'shafter', 18)",0.4379002509893032,5.425703657392934,-2.769377513806398,44.374330634573305,0.37627910652687213,6.058455151323381,6.661406055373992,0.3904869485019517,7.830846097738878,5.294055850786704,115.18412323726164,0.5922996352740466,9.335796478395011,10.732386651498427,,,,,,,,,,,,,,
